Date,value,percentage
2016-09-13,104557.94110087497,4.557941100874974
2016-09-14,104518.71327618949,4.51871327618949
2016-09-15,105563.17984578075,5.563179845780746
2016-09-16,105155.0885770078,5.155088577007802
2016-09-19,105174.83014655874,5.174830146558743
2016-09-20,105179.74700806141,5.1797470080614145
2016-09-21,106362.53633969185,6.362536339691854
2016-09-22,107032.78609840045,7.032786098400451
2016-09-23,106446.35359180694,6.44635359180694
2016-09-26,105583.8767854059,5.583876785405898
2016-09-27,106239.34301581081,6.23934301581081
2016-09-28,106766.67435298527,6.766674352985269
2016-09-29,105800.71284845845,5.800712848458453
2016-09-30,106599.11397229534,6.599113972295338
2016-10-03,106342.81124203876,6.342811242038763
2016-10-04,105800.71284845845,5.800712848458453
2016-10-05,106268.93478026493,6.268934780264927
2016-10-06,106342.81124203876,6.342811242038763
2016-10-07,105978.13166000046,5.978131660000465
2016-10-10,106530.10495633069,6.530104956330687
2016-10-11,105184.672105513,5.184672105513004
2016-10-12,105322.67366554447,5.32267366554447
2016-10-13,104977.69447331254,4.977694473312542
2016-10-14,105031.91172502459,5.031911725024591
2016-10-17,104667.21567108847,4.667215671088473
2016-10-18,105322.67366554447,5.32267366554447
2016-10-19,105603.601883059,5.603601883059004
2016-10-20,105406.45797386389,5.406457973863885
2016-10-21,105455.74189217544,5.455741892175444
2016-10-24,105904.21401848206,5.904214018482061
2016-10-25,105549.36815944912,5.549368159449122
2016-10-26,105337.46542979707,5.33746542979707
2016-10-27,105056.5701560782,5.0565701560782035
2016-10-28,104746.06664600738,4.746066646007384
2016-10-31,104750.98350751007,4.750983507510071
2016-11-01,103992.0408149283,3.992040814928303
2016-11-02,103366.14164113074,3.366141641130744
2016-11-03,102893.02755566835,2.8930275556683482
2016-11-04,102779.67619074158,2.7796761907415783
2016-11-07,105046.67054548152,5.046670545481524
2016-11-08,105519.80110284175,5.519801102841752
2016-11-09,106638.5394597548,6.6385394597548
2016-11-10,106904.6594411189,6.904659441118899
2016-11-11,106658.2645574079,6.658264557407907
2016-11-14,106742.03239382949,6.74203239382949
