Date,value,percentage
2016-09-28,115960.93139026483,15.960931390264829
2016-09-29,114911.78570476997,14.911785704769965
2016-09-30,115778.94147696407,15.77894147696407
2016-10-03,115500.5671293642,15.500567129364192
2016-10-04,114911.78570476997,14.911785704769965
2016-10-05,115420.3287650335,15.420328765033497
2016-10-06,115500.5671293642,15.500567129364192
2016-10-07,115104.48301183927,15.104483011839271
2016-10-10,115703.98972058427,15.703989720584271
2016-10-11,115436.35256665958,15.43635256665958
2016-10-12,115436.35256665958,15.43635256665958
2016-10-13,115436.35256665958,15.43635256665958
2016-10-14,115436.35256665958,15.43635256665958
2016-10-17,115436.35256665958,15.43635256665958
2016-10-18,115436.35256665958,15.43635256665958
2016-10-19,115436.35256665958,15.43635256665958
2016-10-20,115436.35256665958,15.43635256665958
2016-10-21,115436.35256665958,15.43635256665958
2016-10-24,115377.29177950101,15.377291779501014
2016-10-25,114990.70513992455,14.990705139924554
2016-10-26,114759.84781951924,14.759847819519242
2016-10-27,115210.87645502857,15.210876455028568
2016-10-28,115210.87645502857,15.210876455028568
2016-10-31,115210.87645502857,15.210876455028568
2016-11-01,115210.87645502857,15.210876455028568
2016-11-02,115210.87645502857,15.210876455028568
2016-11-03,115210.87645502857,15.210876455028568
2016-11-04,115210.87645502857,15.210876455028568
2016-11-07,115210.87645502857,15.210876455028568
2016-11-08,115980.06744534695,15.980067445346956
2016-11-09,117209.70727343962,17.20970727343962
2016-11-10,117502.2079516496,17.502207951649602
2016-11-11,117231.38773655899,17.231387736558986
2016-11-14,117323.45954882915,17.323459548829153
2016-11-15,118238.90013082162,18.238900130821627
2016-11-16,118016.80890653332,18.016808906533317
2016-11-17,118623.49072607263,18.62349072607263
2016-11-18,118358.07478508734,18.358074785087346
2016-11-21,119251.87111350219,19.251871113502187
2016-11-22,119484.77088600115,19.48477088600115
2016-11-23,119549.75796104662,19.54975796104662
2016-11-25,119993.94040962323,19.99394040962323
2016-11-28,119430.6104639372,19.430610463937207
2016-11-29,119663.53739359246,19.66353739359246
2016-11-30,119376.45004187325,19.37645004187325
2016-12-01,118937.68091978741,18.937680919787407
2016-12-02,118997.26372072755,18.997263720727553
2016-12-05,119712.29354155109,19.712293541551087
2016-12-06,120091.4617579259,20.091461757925906
2016-12-07,121662.34935980174,21.662349359801738
2016-12-08,121960.28146927335,21.960281469273355
2016-12-09,122696.9555436745,22.696955543674502
2016-12-12,122556.10947867483,22.55610947867483
2016-12-13,123374.05586952093,23.37405586952093
2016-12-14,122355.70776989133,22.355707769891335
2016-12-15,122859.48207179352,22.859482071793522
2016-12-16,122619.16839562243,22.619168395622427
2016-12-19,122886.19566121533,22.886195661215332
2016-12-20,123360.22382457463,23.360223824574625
2016-12-21,123016.95736883923,23.016957368839225
2016-12-22,122924.30817340623,22.924308173406228
2016-12-23,122924.30817340623,22.924308173406228
2016-12-27,122924.30817340623,22.924308173406228
2016-12-28,122924.30817340623,22.924308173406228
2016-12-29,122924.30817340623,22.924308173406228
2016-12-30,122924.30817340623,22.924308173406228
2017-01-03,122924.30817340623,22.924308173406228
2017-01-04,122924.30817340623,22.924308173406228
2017-01-05,122924.30817340623,22.924308173406228
2017-01-06,122924.30817340623,22.924308173406228
2017-01-09,122924.30817340623,22.924308173406228
2017-01-10,122924.30817340623,22.924308173406228
2017-01-11,122924.30817340623,22.924308173406228
2017-01-12,122924.30817340623,22.924308173406228
2017-01-13,122924.30817340623,22.924308173406228
2017-01-17,122924.30817340623,22.924308173406228
2017-01-18,122924.30817340623,22.924308173406228
2017-01-19,122924.30817340623,22.924308173406228
2017-01-20,122924.30817340623,22.924308173406228
2017-01-23,122924.30817340623,22.924308173406228
2017-01-24,122924.30817340623,22.924308173406228
2017-01-25,122924.30817340623,22.924308173406228
2017-01-26,122886.80282707022,22.88680282707022
2017-01-27,122693.87820993473,22.693878209934727
2017-01-30,122265.20361831419,22.265203618314192
2017-01-31,122265.20361831419,22.265203618314192
2017-02-01,122265.20361831419,22.265203618314192
2017-02-02,122265.20361831419,22.265203618314192
2017-02-03,122265.20361831419,22.265203618314192
2017-02-06,122265.20361831419,22.265203618314192
2017-02-07,122265.20361831419,22.265203618314192
2017-02-08,122265.20361831419,22.265203618314192
2017-02-09,122990.5602208319,22.990560220831902
2017-02-10,123475.90607784607,23.47590607784607
2017-02-13,124147.95068257429,24.147950682574287
2017-02-14,124643.95617857754,24.643956178577543
2017-02-15,125294.63720092614,25.294637200926143
2017-02-16,125187.99650663385,25.187996506633848
2017-02-17,125385.31058893552,25.38531058893552
2017-02-21,126132.01697098876,26.132016970988754
2017-02-22,126020.0243050012,26.020024305001208
2017-02-23,126105.35458219562,26.105354582195623
2017-02-24,126265.35549759534,26.265355497595348
2017-02-27,126462.67844077731,26.46267844077731
2017-02-28,126121.32188847852,26.121321888478516
2017-03-01,127886.73709485258,27.88673709485258
2017-03-02,127081.38054615865,27.081380546158645
2017-03-03,127161.36771253808,27.16136771253808
2017-03-06,126782.68913245706,26.782689132457058
2017-03-07,126596.0169698855,26.5960169698855
2017-03-08,126596.0169698855,26.5960169698855
2017-03-09,126596.0169698855,26.5960169698855
2017-03-10,126596.0169698855,26.5960169698855
2017-03-13,126596.0169698855,26.5960169698855
2017-03-14,126596.0169698855,26.5960169698855
2017-03-15,126596.0169698855,26.5960169698855
2017-03-16,126596.0169698855,26.5960169698855
2017-03-17,126596.0169698855,26.5960169698855
2017-03-20,126596.0169698855,26.5960169698855
2017-03-21,126596.0169698855,26.5960169698855
2017-03-22,126596.0169698855,26.5960169698855
2017-03-23,126596.0169698855,26.5960169698855
2017-03-24,126596.0169698855,26.5960169698855
2017-03-27,126596.0169698855,26.5960169698855
2017-03-28,126596.0169698855,26.5960169698855
2017-03-29,126596.0169698855,26.5960169698855
2017-03-30,126596.0169698855,26.5960169698855
2017-03-31,126596.0169698855,26.5960169698855
2017-04-03,126596.0169698855,26.5960169698855
2017-04-04,126596.0169698855,26.5960169698855
2017-04-05,126596.0169698855,26.5960169698855
2017-04-06,126596.0169698855,26.5960169698855
